filename,project,experiment,version,datetime,id,success,procedure,trial_type,trial_index,time_elapsed,internal_node_id,view_history,rt,trialid,stimulus_raw,button_pressed,response,slider_start,input,N_responses,question,response_raw,stimulus
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,28,34857,0.0-30.0-0.0,"",1792,MDDF_01,"{""""Q0"""":""""1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,29,35881,0.0-31.0-0.0,"",1022,MDDF_02,"{""""Q0"""":""""1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,30,37879,0.0-33.0-0.0,"",1993,MDDF_04,"{""""Q0"""":""""2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,31,38916,0.0-34.0-0.0,"",1032,MDDF_05,"{""""Q0"""":""""2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Si""""}",2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,34,42173,0.0-37.0-0.0,"",1624,MDDF_07,"{""""Q0"""":""""1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,35,43162,0.0-38.0-0.0,"",987,MDDF_08,"{""""Q0"""":""""1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Si""""}",1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,37,45459,0.0-40.0-0.0,"",1490,MDDF_10,"{""""Q0"""":""""2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Poco inadecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Poco inadecuado""""}",2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,38,46405,0.0-41.0-0.0,"",944,MDDF_11,"{""""Q0"""":""""2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,39,47895,0.0-43.0-0.0,"",1484,MDDF_13,"{""""Q0"""":""""3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,40,48830,0.0-44.0-0.0,"",933,MDDF_14,"{""""Q0"""":""""3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,41,50374,0.0-46.0-0.0,"",1539,MDDF_16,"{""""Q0"""":""""4. Un hombre orina intencionalmente en el piso del baño.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",4. Un hombre orina intencionalmente en el piso del baño.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,42,51402,0.0-47.0-0.0,"",1025,MDDF_17,"{""""Q0"""":""""4. Un hombre orina intencionalmente en el piso del baño.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Si""""}",4. Un hombre orina intencionalmente en el piso del baño.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,44,53761,0.0-49.0-0.0,"",1508,MDDF_19,"{""""Q0"""":""""5. Alguien deja una rata muerta en la cocina de su vecino.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Sin opinion,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Sin opinion""""}",5. Alguien deja una rata muerta en la cocina de su vecino.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,45,54694,0.0-50.0-0.0,"",931,MDDF_20,"{""""Q0"""":""""5. Alguien deja una rata muerta en la cocina de su vecino.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Si""""}",5. Alguien deja una rata muerta en la cocina de su vecino.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,48,57640,0.0-53.0-0.0,"",1434,MDDF_22,"{""""Q0"""":""""1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,49,58567,0.0-54.0-0.0,"",924,MDDF_23,"{""""Q0"""":""""1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Si""""}",1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,51,60908,0.0-56.0-0.0,"",1458,MDDF_25,"{""""Q0"""":""""2. Alguien toca accidentalmente un cadáver.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Sin opinion,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Sin opinion""""}",2. Alguien toca accidentalmente un cadáver.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,52,61921,0.0-57.0-0.0,"",1010,MDDF_26,"{""""Q0"""":""""2. Alguien toca accidentalmente un cadáver.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Si""""}",2. Alguien toca accidentalmente un cadáver.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,54,64295,0.0-59.0-0.0,"",1478,MDDF_28,"{""""Q0"""":""""3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,55,65198,0.0-60.0-0.0,"",901,MDDF_29,"{""""Q0"""":""""3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Si""""}",3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,57,67525,0.0-62.0-0.0,"",1478,MDDF_31,"{""""Q0"""":""""4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Poco inadecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Poco inadecuado""""}",4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,58,68456,0.0-63.0-0.0,"",927,MDDF_32,"{""""Q0"""":""""4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,59,69905,0.0-65.0-0.0,"",1445,MDDF_34,"{""""Q0"""":""""5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Medianamente adecuado""""}",5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,60,70828,0.0-66.0-0.0,"",921,MDDF_35,"{""""Q0"""":""""5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,61,72305,0.0-68.0-0.0,"",1473,MDDF_37,"{""""Q0"""":""""6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,62,73238,0.0-69.0-0.0,"",931,MDDF_38,"{""""Q0"""":""""6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,63,74696,0.0-71.0-0.0,"",1453,MDDF_40,"{""""Q0"""":""""7. Una mujer no lava sus manos después de usar el baño.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",7. Una mujer no lava sus manos después de usar el baño.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,64,75670,0.0-72.0-0.0,"",973,MDDF_41,"{""""Q0"""":""""7. Una mujer no lava sus manos después de usar el baño.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",7. Una mujer no lava sus manos después de usar el baño.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,66,77748,0.0-75.0-0.0,"",1467,MDDF_43,"{""""Q0"""":""""1. Un hombre toma el tren para ir al trabajo.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Poco inadecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Poco inadecuado""""}",1. Un hombre toma el tren para ir al trabajo.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,67,78751,0.0-76.0-0.0,"",998,MDDF_44,"{""""Q0"""":""""1. Un hombre toma el tren para ir al trabajo.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",1. Un hombre toma el tren para ir al trabajo.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,68,80334,0.0-78.0-0.0,"",1576,MDDF_46,"{""""Q0"""":""""2. Una mujer va a un restaurante a cenar.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Medianamente adecuado""""}",2. Una mujer va a un restaurante a cenar.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,69,81286,0.0-79.0-0.0,"",947,MDDF_47,"{""""Q0"""":""""2. Una mujer va a un restaurante a cenar.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",2. Una mujer va a un restaurante a cenar.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,70,82805,0.0-81.0-0.0,"",1513,MDDF_49,"{""""Q0"""":""""3. Una persona va a la tienda a comprar comestibles.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",3. Una persona va a la tienda a comprar comestibles.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,71,83877,0.0-82.0-0.0,"",1068,MDDF_50,"{""""Q0"""":""""3. Una persona va a la tienda a comprar comestibles.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",3. Una persona va a la tienda a comprar comestibles.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,72,85414,0.0-84.0-0.0,"",1533,MDDF_52,"{""""Q0"""":""""4. Una persona toma el bus hacia la ciudad el fin de semana.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",4. Una persona toma el bus hacia la ciudad el fin de semana.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,73,86396,0.0-85.0-0.0,"",980,MDDF_53,"{""""Q0"""":""""4. Una persona toma el bus hacia la ciudad el fin de semana.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",4. Una persona toma el bus hacia la ciudad el fin de semana.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,74,87942,0.0-87.0-0.0,"",1542,MDDF_55,"{""""Q0"""":""""5. Una persona tiende su cama en la mañana.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Poco inadecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Poco inadecuado""""}",5. Una persona tiende su cama en la mañana.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,75,88904,0.0-88.0-0.0,"",959,MDDF_56,"{""""Q0"""":""""5. Una persona tiende su cama en la mañana.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",5. Una persona tiende su cama en la mañana.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,76,90425,0.0-90.0-0.0,"",1516,MDDF_58,"{""""Q0"""":""""6. Una persona toma el ascensor para ir al último piso de un edificio.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Un poco adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Un poco adecuado""""}",6. Una persona toma el ascensor para ir al último piso de un edificio.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,77,91377,0.0-91.0-0.0,"",950,MDDF_59,"{""""Q0"""":""""6. Una persona toma el ascensor para ir al último piso de un edificio.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",6. Una persona toma el ascensor para ir al último piso de un edificio.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,78,92961,0.0-93.0-0.0,"",1580,MDDF_61,"{""""Q0"""":""""7. Una persona come una manzana al desayuno.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente adecuado,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""Medianamente adecuado""""}",7. Una persona come una manzana al desayuno.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022744_32.csv,999,MDDF,original,2025-06-06T022744,32,,MDDF,survey-multi-choice-vertical,79,94013,0.0-94.0-0.0,"",1050,MDDF_62,"{""""Q0"""":""""7. Una persona come una manzana al desayuno.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022744_32.csv,1,Q0,"{""""Q0"""":""""No""""}",7. Una persona come una manzana al desayuno.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,28,35832,0.0-30.0-0.0,"",1860,MDDF_01,"{""""Q0"""":""""1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Medianamente inadecuado,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""Medianamente inadecuado""""}",1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,29,36904,0.0-31.0-0.0,"",1071,MDDF_02,"{""""Q0"""":""""1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""No""""}",1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,30,38764,0.0-33.0-0.0,"",1854,MDDF_04,"{""""Q0"""":""""2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Sin opinion,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""Sin opinion""""}",2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,31,39707,0.0-34.0-0.0,"",942,MDDF_05,"{""""Q0"""":""""2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",Si,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""Si""""}",2. Una pareja de hermanos están de acuerdo en tener sexo protegido.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,34,42691,0.0-37.0-0.0,"",1502,MDDF_07,"{""""Q0"""":""""1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Muy inadecuado,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""Muy inadecuado""""}",1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,35,43631,0.0-38.0-0.0,"",938,MDDF_08,"{""""Q0"""":""""1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""No""""}",1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.¿Usted considera que en esta situación alguien ha sufrido un daño?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,36,45041,0.0-40.0-0.0,"",1406,MDDF_10,"{""""Q0"""":""""2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿En qué medida esto le parece inadecuado o adecuado?""""}","",Altamente adecuado,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""Altamente adecuado""""}",2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿En qué medida esto le parece inadecuado o adecuado?
999_MDDF_original_2025-06-06T022745_49.csv,999,MDDF,original,2025-06-06T022745,49,,MDDF,survey-multi-choice-vertical,37,45983,0.0-41.0-0.0,"",940,MDDF_11,"{""""Q0"""":""""2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿Usted considera que en esta situación alguien ha sufrido un daño?""""}","",No,"",999_MDDF_original_2025-06-06T022745_49.csv,1,Q0,"{""""Q0"""":""""No""""}",2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.¿Usted considera que en esta situación alguien ha sufrido un daño?
